job_id,job_title,company_name,company_location,employee_residence,industry,experience_level,employment_type,company_size,remote_ratio,remote_status,salary_usd,salary_currency,salary_local,salary_category,required_skills,education_required,years_experience,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI00106,Nlp Engineer,Ai Innovations,Japan,Japan,Consulting,Mid-level,Full-time,Small (<50 employees),0,On-site,62171,USD,Not Provided,Mid,"Git, Sql, Pytorch, Mathematics",Bachelor,2,2024-09-15,2024,9,2024-11-07,2162,8.1
AI00107,Ai Research Scientist,Techcorp Inc,South Korea,United Kingdom,Automotive,Executive,Freelance,Large (250+ employees),50,Hybrid,152658,USD,Not Provided,High,"Data Visualization, Pytorch, Spark, Tensorflow",Associate,16,2024-01-28,2024,1,2024-03-17,548,9.0
AI00108,Ml Ops Engineer,Predictive Systems,Norway,Norway,Retail,Mid-level,Full-time,Medium (50-249 employees),100,Fully Remote,95085,USD,Not Provided,Mid,"Tensorflow, Sql, Nlp, Computer Vision, Git",Associate,2,2024-03-20,2024,3,2024-04-20,2298,6.5
AI00109,Deep Learning Engineer,Ai Innovations,France,France,Government,Mid-level,Freelance,Small (<50 employees),100,Fully Remote,86750,EUR,Not Provided,Mid,"Java, R, Git, Mathematics, Spark",PhD,2,2024-12-13,2024,12,2025-02-24,1397,7.1
AI00110,Ai Specialist,Techcorp Inc,Israel,Israel,Transportation,Mid-level,Part-time,Medium (50-249 employees),0,On-site,64261,USD,Not Provided,Mid,"Pytorch, Docker, Gcp",Master,2,2024-09-04,2024,9,2024-10-10,2385,8.8
AI00111,Machine Learning Researcher,Predictive Systems,United States,United States,Education,Executive,Part-time,Small (<50 employees),100,Fully Remote,205357,USD,Not Provided,High,"Computer Vision, Hadoop, Git, Aws",Bachelor,18,2024-03-08,2024,3,2024-05-13,1646,6.6
AI00112,Ai Architect,Neural Networks Co,France,France,Government,Executive,Contract,Small (<50 employees),50,Hybrid,165676,EUR,Not Provided,High,"Tensorflow, Linux, Sql, Hadoop",Associate,18,2024-05-13,2024,5,2024-06-25,926,7.8
AI00113,Computer Vision Engineer,Algorithmic Solutions,France,France,Telecommunications,Senior,Contract,Medium (50-249 employees),100,Fully Remote,114658,EUR,Not Provided,High,"Sql, Scala, Python",Bachelor,9,2024-03-18,2024,3,2024-04-20,1560,8.2
AI00114,Data Scientist,Digital Transformation Llc,France,France,Real Estate,Senior,Freelance,Large (250+ employees),50,Hybrid,143149,EUR,Not Provided,High,"Nlp, Computer Vision, Mathematics, Statistics, R",Master,6,2024-03-13,2024,3,2024-05-10,1169,9.1
AI00115,Machine Learning Researcher,Future Systems,Germany,Germany,Technology,Senior,Freelance,Small (<50 employees),50,Hybrid,116276,EUR,Not Provided,High,"Azure, R, Linux, Mlops",Bachelor,7,2024-08-14,2024,8,2024-09-06,608,7.9
AI00116,Nlp Engineer,Autonomous Tech,United States,Ireland,Retail,Entry-level,Freelance,Medium (50-249 employees),100,Fully Remote,61055,USD,Not Provided,Mid,"R, Aws, Computer Vision, Statistics, Docker",Bachelor,0,2024-06-04,2024,6,2024-07-16,1891,6.9
AI00117,Ml Ops Engineer,Datavision Ltd,Austria,Austria,Gaming,Entry-level,Full-time,Large (250+ employees),100,Fully Remote,50303,USD,Not Provided,Mid,"Kubernetes, Sql, Azure, Deep Learning, Linux",Master,0,2024-08-11,2024,8,2024-10-02,2015,7.0
AI00118,Data Analyst,Smart Analytics,Ireland,Ireland,Retail,Senior,Freelance,Small (<50 employees),50,Hybrid,65570,USD,Not Provided,Mid,"Pytorch, Sql, Mlops, Aws, Tensorflow",Associate,7,2024-10-22,2024,10,2024-11-06,635,9.9
AI00119,Ai Software Engineer,Neural Networks Co,Singapore,Singapore,Consulting,Executive,Freelance,Medium (50-249 employees),50,Hybrid,231078,USD,Not Provided,High,"Mlops, R, Git, Mathematics",Bachelor,17,2024-04-15,2024,4,2024-06-03,784,7.6
AI00120,Ai Product Manager,Algorithmic Solutions,Australia,South Korea,Automotive,Senior,Full-time,Medium (50-249 employees),100,Fully Remote,106633,USD,Not Provided,High,"Linux, Scala, Sql, Git",Bachelor,9,2024-05-18,2024,5,2024-06-25,1243,5.5
AI00121,Ai Specialist,Quantum Computing Inc,Austria,Austria,Media,Senior,Freelance,Large (250+ employees),0,On-site,121180,USD,Not Provided,High,"Git, Deep Learning, Kubernetes, Linux, Gcp",Master,9,2025-01-06,2025,1,2025-02-01,611,7.0
AI00122,Principal Data Scientist,Smart Analytics,China,Netherlands,Retail,Entry-level,Part-time,Large (250+ employees),50,Hybrid,64531,USD,Not Provided,Mid,"Git, Sql, Scala, Python, Computer Vision",PhD,0,2025-03-26,2025,3,2025-04-13,1645,7.0
AI00123,Machine Learning Engineer,Datavision Ltd,Singapore,Singapore,Automotive,Mid-level,Contract,Large (250+ employees),50,Hybrid,125654,USD,Not Provided,High,"Python, Tableau, Java",PhD,4,2024-06-20,2024,6,2024-08-25,1212,6.8
AI00124,Machine Learning Researcher,Deeptech Ventures,Austria,Austria,Technology,Executive,Full-time,Large (250+ employees),0,On-site,182275,USD,Not Provided,High,"Docker, Aws, Linux, Git, Azure",PhD,14,2025-04-19,2025,4,2025-05-14,2427,9.0
AI00125,Machine Learning Researcher,Neural Networks Co,Denmark,Denmark,Transportation,Mid-level,Freelance,Large (250+ employees),0,On-site,117708,USD,Not Provided,High,"Pytorch, Scala, Linux, Tableau, Deep Learning",PhD,4,2024-02-24,2024,2,2024-03-17,1912,9.3
AI00126,Data Engineer,Future Systems,South Korea,South Korea,Healthcare,Executive,Full-time,Small (<50 employees),0,On-site,143246,USD,Not Provided,High,"Docker, Sql, Kubernetes, Git, Statistics",Master,11,2024-12-25,2024,12,2025-01-24,1426,8.4
AI00127,Ai Product Manager,Deeptech Ventures,Denmark,Denmark,Consulting,Senior,Full-time,Large (250+ employees),50,Hybrid,203198,USD,Not Provided,High,"Statistics, R, Python, Tensorflow",Master,5,2024-12-04,2024,12,2025-01-11,1596,7.6
AI00128,Research Scientist,Machine Intelligence Group,Switzerland,Switzerland,Transportation,Entry-level,Contract,Small (<50 employees),0,On-site,69487,USD,Not Provided,Mid,"Kubernetes, Azure, Spark, Tensorflow, Linux",Master,0,2024-11-04,2024,11,2024-12-02,1825,7.7
AI00129,Ai Product Manager,Neural Networks Co,Ireland,Ireland,Technology,Executive,Freelance,Small (<50 employees),0,On-site,95673,USD,Not Provided,Mid,"Gcp, R, Azure, Deep Learning, Pytorch",Associate,17,2024-08-24,2024,8,2024-09-15,1467,8.1
AI00130,Ai Software Engineer,Smart Analytics,Austria,Austria,Consulting,Entry-level,Freelance,Large (250+ employees),100,Fully Remote,59405,USD,Not Provided,Mid,"Spark, Python, Deep Learning, Linux, Java",Bachelor,1,2025-03-18,2025,3,2025-04-12,984,6.0
AI00131,Ai Specialist,Ai Innovations,Netherlands,Finland,Technology,Senior,Part-time,Medium (50-249 employees),0,On-site,131756,EUR,Not Provided,High,"Aws, R, Spark",PhD,5,2024-08-03,2024,8,2024-10-15,2308,7.9
AI00132,Ai Software Engineer,Machine Intelligence Group,South Korea,France,Media,Entry-level,Part-time,Large (250+ employees),0,On-site,42835,USD,Not Provided,Low,"Python, Tensorflow, Pytorch",Bachelor,0,2025-03-02,2025,3,2025-03-30,539,9.0
AI00133,Autonomous Systems Engineer,Predictive Systems,Canada,Canada,Consulting,Entry-level,Full-time,Medium (50-249 employees),50,Hybrid,61893,USD,Not Provided,Mid,"Statistics, Python, Sql",Associate,1,2024-03-28,2024,3,2024-05-01,1419,5.2
AI00134,Ml Ops Engineer,Algorithmic Solutions,France,France,Media,Executive,Contract,Medium (50-249 employees),0,On-site,141791,EUR,Not Provided,High,"Hadoop, Azure, Python, R",PhD,13,2025-02-03,2025,2,2025-02-23,2136,5.8
AI00135,Ai Product Manager,Cognitive Computing,United Kingdom,United Kingdom,Education,Executive,Part-time,Medium (50-249 employees),50,Hybrid,258637,GBP,Not Provided,High,"Computer Vision, Gcp, Azure, Sql, Python",Master,11,2025-01-16,2025,1,2025-02-15,813,9.1
AI00136,Nlp Engineer,Cloud Ai Solutions,Finland,Finland,Technology,Mid-level,Full-time,Small (<50 employees),0,On-site,49485,USD,Not Provided,Low,"Hadoop, Java, Data Visualization",Associate,2,2024-08-09,2024,8,2024-09-16,909,7.8
AI00137,Robotics Engineer,Smart Analytics,Norway,India,Manufacturing,Senior,Part-time,Small (<50 employees),100,Fully Remote,172916,USD,Not Provided,High,"Computer Vision, Sql, Pytorch, Java",Bachelor,8,2024-12-29,2024,12,2025-01-15,1630,7.6
AI00138,Machine Learning Engineer,Machine Intelligence Group,Denmark,Denmark,Telecommunications,Executive,Full-time,Large (250+ employees),100,Fully Remote,324557,USD,Not Provided,High,"Hadoop, Python, Git, Tensorflow",PhD,11,2024-11-06,2024,11,2024-11-24,1209,7.3
AI00139,Ai Consultant,Digital Transformation Llc,France,France,Consulting,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,73894,EUR,Not Provided,Mid,"Pytorch, Statistics, Mlops, Kubernetes, Computer Vision",Bachelor,4,2024-08-08,2024,8,2024-09-12,1070,5.2
AI00140,Principal Data Scientist,Digital Transformation Llc,Sweden,India,Media,Senior,Full-time,Small (<50 employees),50,Hybrid,122598,USD,Not Provided,High,"Linux, Aws, Computer Vision, Deep Learning",Associate,9,2025-01-05,2025,1,2025-02-13,1181,5.2
AI00141,Data Scientist,Algorithmic Solutions,Denmark,Denmark,Retail,Mid-level,Freelance,Small (<50 employees),100,Fully Remote,94478,USD,Not Provided,Mid,"Pytorch, Tensorflow, Hadoop, Python",PhD,4,2024-05-24,2024,5,2024-06-25,506,8.4
AI00142,Autonomous Systems Engineer,Machine Intelligence Group,Austria,Austria,Finance,Entry-level,Part-time,Medium (50-249 employees),50,Hybrid,53088,USD,Not Provided,Mid,"Gcp, Kubernetes, Computer Vision, Deep Learning, Sql",PhD,1,2025-04-12,2025,4,2025-06-13,2090,9.0
AI00143,Machine Learning Researcher,Predictive Systems,Denmark,Australia,Automotive,Mid-level,Full-time,Medium (50-249 employees),0,On-site,116012,USD,Not Provided,High,"Sql, Mlops, Python",Master,3,2024-09-23,2024,9,2024-10-30,657,7.9
AI00144,Deep Learning Engineer,Ai Innovations,China,China,Media,Entry-level,Contract,Small (<50 employees),0,On-site,35593,USD,Not Provided,Low,"Python, Hadoop, Deep Learning",Bachelor,0,2024-03-09,2024,3,2024-04-07,1812,6.3
AI00145,Ai Product Manager,Smart Analytics,Austria,Austria,Media,Executive,Full-time,Small (<50 employees),0,On-site,149053,USD,Not Provided,High,"Gcp, Linux, R, Hadoop",Master,17,2024-11-17,2024,11,2024-12-26,652,5.5
AI00146,Principal Data Scientist,Deeptech Ventures,Austria,Austria,Education,Mid-level,Full-time,Large (250+ employees),0,On-site,88230,USD,Not Provided,Mid,"Tensorflow, Git, Azure, Python",Associate,4,2024-05-22,2024,5,2024-07-27,1984,7.6
AI00147,Ai Research Scientist,Techcorp Inc,Australia,Switzerland,Education,Executive,Freelance,Medium (50-249 employees),100,Fully Remote,224919,USD,Not Provided,High,"Kubernetes, Deep Learning, Pytorch",Associate,19,2024-12-02,2024,12,2025-01-24,911,5.7
AI00148,Machine Learning Researcher,Techcorp Inc,Netherlands,Netherlands,Manufacturing,Executive,Part-time,Small (<50 employees),100,Fully Remote,220439,EUR,Not Provided,High,"Sql, Data Visualization, Gcp, Deep Learning, Mlops",Associate,12,2024-03-30,2024,3,2024-04-15,1795,9.9
AI00149,Nlp Engineer,Deeptech Ventures,Finland,Finland,Healthcare,Entry-level,Part-time,Small (<50 employees),100,Fully Remote,48861,USD,Not Provided,Low,"Gcp, Python, Computer Vision, Git",Bachelor,0,2024-07-04,2024,7,2024-08-11,1031,8.1
AI00150,Ai Specialist,Quantum Computing Inc,United States,United States,Healthcare,Senior,Freelance,Small (<50 employees),0,On-site,115841,USD,Not Provided,High,"Tensorflow, Kubernetes, Deep Learning",PhD,7,2024-10-25,2024,10,2024-12-11,1446,7.2
AI00151,Nlp Engineer,Neural Networks Co,Ireland,Ireland,Media,Mid-level,Freelance,Medium (50-249 employees),0,On-site,57266,USD,Not Provided,Mid,"Computer Vision, Pytorch, Linux, Tensorflow",Bachelor,3,2024-08-11,2024,8,2024-08-26,1075,7.3
AI00152,Deep Learning Engineer,Autonomous Tech,Australia,Israel,Government,Mid-level,Contract,Small (<50 employees),0,On-site,66384,USD,Not Provided,Mid,"Git, Tableau, Hadoop, Computer Vision",Associate,2,2024-04-21,2024,4,2024-05-24,1421,9.1
AI00153,Data Analyst,Machine Intelligence Group,Sweden,Sweden,Government,Executive,Part-time,Small (<50 employees),100,Fully Remote,184637,USD,Not Provided,High,"R, Sql, Data Visualization",Bachelor,11,2024-05-23,2024,5,2024-07-09,2292,5.5
AI00154,Ai Research Scientist,Datavision Ltd,Netherlands,Finland,Technology,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,92445,EUR,Not Provided,Mid,"Linux, Python, Scala, Docker",Bachelor,4,2024-10-22,2024,10,2024-12-24,826,9.2
AI00155,Machine Learning Researcher,Smart Analytics,Canada,Canada,Consulting,Entry-level,Freelance,Large (250+ employees),0,On-site,57388,USD,Not Provided,Mid,"Python, Gcp, Tensorflow",Associate,1,2024-01-12,2024,1,2024-02-12,1684,8.3
AI00156,Head Of Ai,Algorithmic Solutions,China,China,Government,Mid-level,Part-time,Medium (50-249 employees),0,On-site,53374,USD,Not Provided,Mid,"Docker, Deep Learning, R",PhD,2,2024-06-22,2024,6,2024-07-31,2224,9.5
AI00157,Ai Research Scientist,Digital Transformation Llc,Finland,Finland,Media,Senior,Contract,Small (<50 employees),50,Hybrid,95716,USD,Not Provided,Mid,"Git, Spark, Azure, Statistics",PhD,6,2024-03-19,2024,3,2024-04-05,1811,7.4
AI00158,Nlp Engineer,Datavision Ltd,Norway,Norway,Transportation,Mid-level,Freelance,Large (250+ employees),0,On-site,157091,USD,Not Provided,High,"Python, Java, Kubernetes, Sql, Nlp",PhD,2,2025-03-04,2025,3,2025-03-24,1002,7.7
AI00159,Ml Ops Engineer,Autonomous Tech,Norway,Norway,Telecommunications,Senior,Freelance,Large (250+ employees),100,Fully Remote,204144,USD,Not Provided,High,"Hadoop, Mathematics, Linux",PhD,8,2024-12-12,2024,12,2025-01-03,1663,9.5
AI00160,Ai Software Engineer,Digital Transformation Llc,Netherlands,Netherlands,Government,Executive,Contract,Medium (50-249 employees),100,Fully Remote,190314,EUR,Not Provided,High,"Gcp, Computer Vision, Scala, Aws, Linux",PhD,12,2024-05-23,2024,5,2024-07-22,521,9.9
AI00161,Principal Data Scientist,Digital Transformation Llc,Denmark,Israel,Media,Executive,Freelance,Medium (50-249 employees),50,Hybrid,198403,USD,Not Provided,High,"Data Visualization, Sql, Scala",Associate,15,2024-03-14,2024,3,2024-04-21,944,9.1
AI00162,Research Scientist,Autonomous Tech,Canada,Canada,Manufacturing,Senior,Contract,Large (250+ employees),50,Hybrid,153040,USD,Not Provided,High,"Sql, Tableau, Statistics, Gcp",Bachelor,7,2024-06-25,2024,6,2024-08-23,1112,8.2
AI00163,Ai Software Engineer,Machine Intelligence Group,Israel,Israel,Consulting,Mid-level,Freelance,Small (<50 employees),0,On-site,51898,USD,Not Provided,Mid,"Deep Learning, Python, Nlp",Associate,2,2024-10-05,2024,10,2024-11-26,721,8.9
AI00164,Ai Architect,Advanced Robotics,Germany,Netherlands,Education,Senior,Freelance,Small (<50 employees),0,On-site,115191,EUR,Not Provided,High,"R, Aws, Git, Tableau",Associate,7,2024-07-10,2024,7,2024-09-04,2362,5.7
AI00165,Ml Ops Engineer,Future Systems,United States,Denmark,Technology,Senior,Part-time,Large (250+ employees),50,Hybrid,170139,USD,Not Provided,High,"Python, Spark, Hadoop",Bachelor,5,2025-01-30,2025,1,2025-03-27,578,9.6
AI00166,Ml Ops Engineer,Autonomous Tech,Canada,Canada,Gaming,Entry-level,Contract,Large (250+ employees),100,Fully Remote,63860,USD,Not Provided,Mid,"Linux, Tensorflow, Gcp, Docker, Azure",Master,0,2024-08-02,2024,8,2024-09-28,2424,9.5
AI00167,Nlp Engineer,Smart Analytics,Norway,Norway,Retail,Mid-level,Contract,Medium (50-249 employees),100,Fully Remote,125152,USD,Not Provided,High,"Tensorflow, Docker, Aws, Spark",PhD,3,2024-08-11,2024,8,2024-08-31,2348,6.6
AI00168,Ai Software Engineer,Datavision Ltd,South Korea,South Korea,Healthcare,Entry-level,Contract,Large (250+ employees),50,Hybrid,61572,USD,Not Provided,Mid,"Linux, Azure, Kubernetes",Bachelor,0,2024-07-19,2024,7,2024-09-08,2485,7.1
AI00169,Head Of Ai,Autonomous Tech,Germany,Israel,Transportation,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,101054,EUR,Not Provided,High,"Statistics, Tableau, Java, Data Visualization, Nlp",Master,3,2024-01-06,2024,1,2024-02-26,986,8.5
AI00170,Data Engineer,Deeptech Ventures,Canada,Canada,Media,Executive,Contract,Small (<50 employees),100,Fully Remote,145355,USD,Not Provided,High,"Spark, Linux, Aws, Deep Learning",Master,13,2024-08-25,2024,8,2024-09-12,685,9.6
AI00171,Deep Learning Engineer,Autonomous Tech,Singapore,Singapore,Gaming,Executive,Full-time,Small (<50 employees),100,Fully Remote,183484,USD,Not Provided,High,"Scala, Data Visualization, Tensorflow, Mathematics, Java",Master,19,2024-11-20,2024,11,2025-01-01,834,7.7
AI00172,Ai Product Manager,Neural Networks Co,Singapore,Singapore,Technology,Mid-level,Contract,Large (250+ employees),100,Fully Remote,111997,USD,Not Provided,High,"Pytorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,2025-03-15,2025,3,2025-04-14,1535,6.6
AI00173,Ai Specialist,Smart Analytics,United Kingdom,Sweden,Manufacturing,Executive,Part-time,Medium (50-249 employees),100,Fully Remote,214195,GBP,Not Provided,High,"Tableau, Gcp, Python",Bachelor,19,2025-03-13,2025,3,2025-04-11,1254,5.2
AI00174,Ai Software Engineer,Machine Intelligence Group,India,United Kingdom,Manufacturing,Senior,Part-time,Medium (50-249 employees),50,Hybrid,93211,USD,Not Provided,Mid,"Python, Tensorflow, Gcp, Java",Master,9,2025-01-08,2025,1,2025-02-03,1474,9.3
AI00175,Deep Learning Engineer,Smart Analytics,Germany,Germany,Transportation,Entry-level,Part-time,Large (250+ employees),100,Fully Remote,82209,EUR,Not Provided,Mid,"Statistics, Tensorflow, Python",Master,1,2024-11-09,2024,11,2024-12-23,859,7.0
AI00176,Ai Software Engineer,Predictive Systems,Germany,Germany,Retail,Senior,Part-time,Medium (50-249 employees),50,Hybrid,149669,EUR,Not Provided,High,"Scala, Hadoop, Azure",Associate,9,2024-11-01,2024,11,2024-11-23,2291,6.2
AI00177,Ai Software Engineer,Ai Innovations,China,China,Government,Mid-level,Part-time,Medium (50-249 employees),50,Hybrid,56825,USD,Not Provided,Mid,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,2024-07-11,2024,7,2024-08-02,2301,9.5
AI00178,Research Scientist,Techcorp Inc,Denmark,Denmark,Manufacturing,Mid-level,Full-time,Large (250+ employees),50,Hybrid,131635,USD,Not Provided,High,"Kubernetes, Git, Gcp, Nlp",PhD,2,2024-03-10,2024,3,2024-04-16,715,8.2
AI00179,Nlp Engineer,Algorithmic Solutions,Norway,Norway,Telecommunications,Senior,Freelance,Large (250+ employees),50,Hybrid,163843,USD,Not Provided,High,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,2024-09-20,2024,9,2024-10-23,1723,8.5
AI00180,Ai Consultant,Cloud Ai Solutions,India,India,Technology,Mid-level,Contract,Large (250+ employees),0,On-site,73281,USD,Not Provided,Mid,"Deep Learning, Azure, Python",Bachelor,2,2025-01-28,2025,1,2025-02-21,1753,5.5
AI00181,Principal Data Scientist,Datavision Ltd,South Korea,South Korea,Technology,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,51907,USD,Not Provided,Mid,"Statistics, Aws, Java, Pytorch",Associate,3,2024-10-07,2024,10,2024-12-06,1290,8.3
AI00182,Nlp Engineer,Autonomous Tech,Netherlands,Netherlands,Real Estate,Executive,Freelance,Small (<50 employees),50,Hybrid,178240,EUR,Not Provided,High,"Python, Spark, Tensorflow",Bachelor,12,2024-06-01,2024,6,2024-07-15,2461,8.5
AI00183,Machine Learning Researcher,Advanced Robotics,Ireland,Israel,Technology,Senior,Full-time,Small (<50 employees),0,On-site,83226,USD,Not Provided,Mid,"Sql, Docker, Linux, Gcp",Master,7,2024-11-19,2024,11,2025-01-02,1227,7.9
AI00184,Ai Product Manager,Datavision Ltd,Austria,Austria,Finance,Entry-level,Full-time,Small (<50 employees),100,Fully Remote,46995,USD,Not Provided,Low,"Pytorch, Nlp, Mlops, Azure",Master,1,2024-07-07,2024,7,2024-08-01,1212,5.9
AI00185,Ai Research Scientist,Datavision Ltd,Switzerland,Switzerland,Transportation,Executive,Full-time,Large (250+ employees),0,On-site,275296,USD,Not Provided,High,"Docker, Azure, Nlp",Associate,14,2024-02-06,2024,2,2024-03-14,1483,7.0
AI00186,Deep Learning Engineer,Machine Intelligence Group,Denmark,India,Education,Executive,Part-time,Medium (50-249 employees),100,Fully Remote,300422,USD,Not Provided,High,"Python, Tensorflow, R",Bachelor,11,2024-09-30,2024,9,2024-11-18,2385,9.9
AI00187,Ai Product Manager,Autonomous Tech,Canada,Canada,Finance,Mid-level,Contract,Large (250+ employees),100,Fully Remote,116704,USD,Not Provided,High,"Sql, Pytorch, Nlp, Data Visualization",Bachelor,2,2024-03-30,2024,3,2024-04-15,1540,9.8
