job_id,job_title,salary_usd,salary_category,remote_status,experience_level,employment_type,company_location,employee_residence,company_name,company_size,remote_ratio,salary_currency,salary_local,required_skills,education_required,years_experience,industry,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI00115,Machine Learning Researcher,116276,High,Hybrid,Se,Fl,Germany,Germany,Future Systems,S,50,Eur,Not Provided,"Azure, R, Linux, MLOps",Bachelor,7,Technology,2024-08-14,2024,8,2024-09-06,608,7.9
AI00116,Nlp Engineer,61055,Mid,Fully Remote,En,Fl,United States,Ireland,Autonomous Tech,M,100,Usd,Not Provided,"R, AWS, Computer Vision, Statistics, Docker",Bachelor,0,Retail,2024-06-04,2024,6,2024-07-16,1891,6.9
AI00117,Ml Ops Engineer,50303,Mid,Fully Remote,En,Ft,Austria,Austria,Datavision Ltd,L,100,Usd,Not Provided,"Kubernetes, SQL, Azure, Deep Learning, Linux",Master,0,Gaming,2024-08-11,2024,8,2024-10-02,2015,7.0
AI00118,Data Analyst,65570,Mid,Hybrid,Se,Fl,Ireland,Ireland,Smart Analytics,S,50,Usd,Not Provided,"PyTorch, SQL, MLOps, AWS, TensorFlow",Associate,7,Retail,2024-10-22,2024,10,2024-11-06,635,9.9
AI00119,Ai Software Engineer,231078,High,Hybrid,Ex,Fl,Singapore,Singapore,Neural Networks Co,M,50,Usd,Not Provided,"MLOps, R, Git, Mathematics",Bachelor,17,Consulting,2024-04-15,2024,4,2024-06-03,784,7.6
AI00120,Ai Product Manager,106633,High,Fully Remote,Se,Ft,Australia,South Korea,Algorithmic Solutions,M,100,Usd,Not Provided,"Linux, Scala, SQL, Git",Bachelor,9,Automotive,2024-05-18,2024,5,2024-06-25,1243,5.5
AI00121,Ai Specialist,121180,High,On-site,Se,Fl,Austria,Austria,Quantum Computing Inc,L,0,Usd,Not Provided,"Git, Deep Learning, Kubernetes, Linux, GCP",Master,9,Media,2025-01-06,2025,1,2025-02-01,611,7.0
AI00122,Principal Data Scientist,64531,Mid,Hybrid,En,Pt,China,Netherlands,Smart Analytics,L,50,Usd,Not Provided,"Git, SQL, Scala, Python, Computer Vision",PhD,0,Retail,2025-03-26,2025,3,2025-04-13,1645,7.0
AI00123,Machine Learning Engineer,125654,High,Hybrid,Mi,Ct,Singapore,Singapore,Datavision Ltd,L,50,Usd,Not Provided,"Python, Tableau, Java",PhD,4,Automotive,2024-06-20,2024,6,2024-08-25,1212,6.8
AI00124,Machine Learning Researcher,182275,High,On-site,Ex,Ft,Austria,Austria,Deeptech Ventures,L,0,Usd,Not Provided,"Docker, AWS, Linux, Git, Azure",PhD,14,Technology,2025-04-19,2025,4,2025-05-14,2427,9.0
AI00125,Machine Learning Researcher,117708,High,On-site,Mi,Fl,Denmark,Denmark,Neural Networks Co,L,0,Usd,Not Provided,"PyTorch, Scala, Linux, Tableau, Deep Learning",PhD,4,Transportation,2024-02-24,2024,2,2024-03-17,1912,9.3
AI00126,Data Engineer,143246,High,On-site,Ex,Ft,South Korea,South Korea,Future Systems,S,0,Usd,Not Provided,"Docker, SQL, Kubernetes, Git, Statistics",Master,11,Healthcare,2024-12-25,2024,12,2025-01-24,1426,8.4
AI00127,Ai Product Manager,203198,High,Hybrid,Se,Ft,Denmark,Denmark,Deeptech Ventures,L,50,Usd,Not Provided,"Statistics, R, Python, TensorFlow",Master,5,Consulting,2024-12-04,2024,12,2025-01-11,1596,7.6
AI00128,Research Scientist,69487,Mid,On-site,En,Ct,Switzerland,Switzerland,Machine Intelligence Group,S,0,Usd,Not Provided,"Kubernetes, Azure, Spark, TensorFlow, Linux",Master,0,Transportation,2024-11-04,2024,11,2024-12-02,1825,7.7
AI00129,Ai Product Manager,95673,Mid,On-site,Ex,Fl,Ireland,Ireland,Neural Networks Co,S,0,Usd,Not Provided,"GCP, R, Azure, Deep Learning, PyTorch",Associate,17,Technology,2024-08-24,2024,8,2024-09-15,1467,8.1
AI00130,Ai Software Engineer,59405,Mid,Fully Remote,En,Fl,Austria,Austria,Smart Analytics,L,100,Usd,Not Provided,"Spark, Python, Deep Learning, Linux, Java",Bachelor,1,Consulting,2025-03-18,2025,3,2025-04-12,984,6.0
AI00131,Ai Specialist,131756,High,On-site,Se,Pt,Netherlands,Finland,Ai Innovations,M,0,Eur,Not Provided,"AWS, R, Spark",PhD,5,Technology,2024-08-03,2024,8,2024-10-15,2308,7.9
AI00132,Ai Software Engineer,42835,Low,On-site,En,Pt,South Korea,France,Machine Intelligence Group,L,0,Usd,Not Provided,"Python, TensorFlow, PyTorch",Bachelor,0,Media,2025-03-02,2025,3,2025-03-30,539,9.0
AI00133,Autonomous Systems Engineer,61893,Mid,Hybrid,En,Ft,Canada,Canada,Predictive Systems,M,50,Usd,Not Provided,"Statistics, Python, SQL",Associate,1,Consulting,2024-03-28,2024,3,2024-05-01,1419,5.2
AI00134,Ml Ops Engineer,141791,High,On-site,Ex,Ct,France,France,Algorithmic Solutions,M,0,Eur,Not Provided,"Hadoop, Azure, Python, R",PhD,13,Media,2025-02-03,2025,2,2025-02-23,2136,5.8
AI00135,Ai Product Manager,258637,High,Hybrid,Ex,Pt,United Kingdom,United Kingdom,Cognitive Computing,M,50,Gbp,Not Provided,"Computer Vision, GCP, Azure, SQL, Python",Master,11,Education,2025-01-16,2025,1,2025-02-15,813,9.1
AI00136,Nlp Engineer,49485,Low,On-site,Mi,Ft,Finland,Finland,Cloud Ai Solutions,S,0,Usd,Not Provided,"Hadoop, Java, Data Visualization",Associate,2,Technology,2024-08-09,2024,8,2024-09-16,909,7.8
AI00137,Robotics Engineer,172916,High,Fully Remote,Se,Pt,Norway,India,Smart Analytics,S,100,Usd,Not Provided,"Computer Vision, SQL, PyTorch, Java",Bachelor,8,Manufacturing,2024-12-29,2024,12,2025-01-15,1630,7.6
AI00138,Machine Learning Engineer,324557,High,Fully Remote,Ex,Ft,Denmark,Denmark,Machine Intelligence Group,L,100,Usd,Not Provided,"Hadoop, Python, Git, TensorFlow",PhD,11,Telecommunications,2024-11-06,2024,11,2024-11-24,1209,7.3
AI00139,Ai Consultant,73894,Mid,Hybrid,Mi,Ct,France,France,Digital Transformation Llc,M,50,Eur,Not Provided,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",Bachelor,4,Consulting,2024-08-08,2024,8,2024-09-12,1070,5.2
AI00140,Principal Data Scientist,122598,High,Hybrid,Se,Ft,Sweden,India,Digital Transformation Llc,S,50,Usd,Not Provided,"Linux, AWS, Computer Vision, Deep Learning",Associate,9,Media,2025-01-05,2025,1,2025-02-13,1181,5.2
AI00141,Data Scientist,94478,Mid,Fully Remote,Mi,Fl,Denmark,Denmark,Algorithmic Solutions,S,100,Usd,Not Provided,"PyTorch, TensorFlow, Hadoop, Python",PhD,4,Retail,2024-05-24,2024,5,2024-06-25,506,8.4
AI00142,Autonomous Systems Engineer,53088,Mid,Hybrid,En,Pt,Austria,Austria,Machine Intelligence Group,M,50,Usd,Not Provided,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",PhD,1,Finance,2025-04-12,2025,4,2025-06-13,2090,9.0
AI00143,Machine Learning Researcher,116012,High,On-site,Mi,Ft,Denmark,Australia,Predictive Systems,M,0,Usd,Not Provided,"SQL, MLOps, Python",Master,3,Automotive,2024-09-23,2024,9,2024-10-30,657,7.9
AI00144,Deep Learning Engineer,35593,Low,On-site,En,Ct,China,China,Ai Innovations,S,0,Usd,Not Provided,"Python, Hadoop, Deep Learning",Bachelor,0,Media,2024-03-09,2024,3,2024-04-07,1812,6.3
AI00145,Ai Product Manager,149053,High,On-site,Ex,Ft,Austria,Austria,Smart Analytics,S,0,Usd,Not Provided,"GCP, Linux, R, Hadoop",Master,17,Media,2024-11-17,2024,11,2024-12-26,652,5.5
AI00146,Principal Data Scientist,88230,Mid,On-site,Mi,Ft,Austria,Austria,Deeptech Ventures,L,0,Usd,Not Provided,"TensorFlow, Git, Azure, Python",Associate,4,Education,2024-05-22,2024,5,2024-07-27,1984,7.6
AI00147,Ai Research Scientist,224919,High,Fully Remote,Ex,Fl,Australia,Switzerland,Techcorp Inc,M,100,Usd,Not Provided,"Kubernetes, Deep Learning, PyTorch",Associate,19,Education,2024-12-02,2024,12,2025-01-24,911,5.7
AI00148,Machine Learning Researcher,220439,High,Fully Remote,Ex,Pt,Netherlands,Netherlands,Techcorp Inc,S,100,Eur,Not Provided,"SQL, Data Visualization, GCP, Deep Learning, MLOps",Associate,12,Manufacturing,2024-03-30,2024,3,2024-04-15,1795,9.9
AI00149,Nlp Engineer,48861,Low,Fully Remote,En,Pt,Finland,Finland,Deeptech Ventures,S,100,Usd,Not Provided,"GCP, Python, Computer Vision, Git",Bachelor,0,Healthcare,2024-07-04,2024,7,2024-08-11,1031,8.1
AI00150,Ai Specialist,115841,High,On-site,Se,Fl,United States,United States,Quantum Computing Inc,S,0,Usd,Not Provided,"TensorFlow, Kubernetes, Deep Learning",PhD,7,Healthcare,2024-10-25,2024,10,2024-12-11,1446,7.2
AI00151,Nlp Engineer,57266,Mid,On-site,Mi,Fl,Ireland,Ireland,Neural Networks Co,M,0,Usd,Not Provided,"Computer Vision, PyTorch, Linux, TensorFlow",Bachelor,3,Media,2024-08-11,2024,8,2024-08-26,1075,7.3
AI00152,Deep Learning Engineer,66384,Mid,On-site,Mi,Ct,Australia,Israel,Autonomous Tech,S,0,Usd,Not Provided,"Git, Tableau, Hadoop, Computer Vision",Associate,2,Government,2024-04-21,2024,4,2024-05-24,1421,9.1
AI00153,Data Analyst,184637,High,Fully Remote,Ex,Pt,Sweden,Sweden,Machine Intelligence Group,S,100,Usd,Not Provided,"R, SQL, Data Visualization",Bachelor,11,Government,2024-05-23,2024,5,2024-07-09,2292,5.5
AI00154,Ai Research Scientist,92445,Mid,Hybrid,Mi,Ct,Netherlands,Finland,Datavision Ltd,M,50,Eur,Not Provided,"Linux, Python, Scala, Docker",Bachelor,4,Technology,2024-10-22,2024,10,2024-12-24,826,9.2
AI00155,Machine Learning Researcher,57388,Mid,On-site,En,Fl,Canada,Canada,Smart Analytics,L,0,Usd,Not Provided,"Python, GCP, TensorFlow",Associate,1,Consulting,2024-01-12,2024,1,2024-02-12,1684,8.3
AI00156,Head Of Ai,53374,Mid,On-site,Mi,Pt,China,China,Algorithmic Solutions,M,0,Usd,Not Provided,"Docker, Deep Learning, R",PhD,2,Government,2024-06-22,2024,6,2024-07-31,2224,9.5
AI00157,Ai Research Scientist,95716,Mid,Hybrid,Se,Ct,Finland,Finland,Digital Transformation Llc,S,50,Usd,Not Provided,"Git, Spark, Azure, Statistics",PhD,6,Media,2024-03-19,2024,3,2024-04-05,1811,7.4
AI00158,Nlp Engineer,157091,High,On-site,Mi,Fl,Norway,Norway,Datavision Ltd,L,0,Usd,Not Provided,"Python, Java, Kubernetes, SQL, NLP",PhD,2,Transportation,2025-03-04,2025,3,2025-03-24,1002,7.7
AI00159,Ml Ops Engineer,204144,High,Fully Remote,Se,Fl,Norway,Norway,Autonomous Tech,L,100,Usd,Not Provided,"Hadoop, Mathematics, Linux",PhD,8,Telecommunications,2024-12-12,2024,12,2025-01-03,1663,9.5
AI00160,Ai Software Engineer,190314,High,Fully Remote,Ex,Ct,Netherlands,Netherlands,Digital Transformation Llc,M,100,Eur,Not Provided,"GCP, Computer Vision, Scala, AWS, Linux",PhD,12,Government,2024-05-23,2024,5,2024-07-22,521,9.9
AI00161,Principal Data Scientist,198403,High,Hybrid,Ex,Fl,Denmark,Israel,Digital Transformation Llc,M,50,Usd,Not Provided,"Data Visualization, SQL, Scala",Associate,15,Media,2024-03-14,2024,3,2024-04-21,944,9.1
AI00162,Research Scientist,153040,High,Hybrid,Se,Ct,Canada,Canada,Autonomous Tech,L,50,Usd,Not Provided,"SQL, Tableau, Statistics, GCP",Bachelor,7,Manufacturing,2024-06-25,2024,6,2024-08-23,1112,8.2
AI00163,Ai Software Engineer,51898,Mid,On-site,Mi,Fl,Israel,Israel,Machine Intelligence Group,S,0,Usd,Not Provided,"Deep Learning, Python, NLP",Associate,2,Consulting,2024-10-05,2024,10,2024-11-26,721,8.9
AI00164,Ai Architect,115191,High,On-site,Se,Fl,Germany,Netherlands,Advanced Robotics,S,0,Eur,Not Provided,"R, AWS, Git, Tableau",Associate,7,Education,2024-07-10,2024,7,2024-09-04,2362,5.7
AI00165,Ml Ops Engineer,170139,High,Hybrid,Se,Pt,United States,Denmark,Future Systems,L,50,Usd,Not Provided,"Python, Spark, Hadoop",Bachelor,5,Technology,2025-01-30,2025,1,2025-03-27,578,9.6
AI00166,Ml Ops Engineer,63860,Mid,Fully Remote,En,Ct,Canada,Canada,Autonomous Tech,L,100,Usd,Not Provided,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,2024-08-02,2024,8,2024-09-28,2424,9.5
AI00167,Nlp Engineer,125152,High,Fully Remote,Mi,Ct,Norway,Norway,Smart Analytics,M,100,Usd,Not Provided,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,2024-08-11,2024,8,2024-08-31,2348,6.6
AI00168,Ai Software Engineer,61572,Mid,Hybrid,En,Ct,South Korea,South Korea,Datavision Ltd,L,50,Usd,Not Provided,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,2024-07-19,2024,7,2024-09-08,2485,7.1
AI00169,Head Of Ai,101054,High,Hybrid,Mi,Ct,Germany,Israel,Autonomous Tech,M,50,Eur,Not Provided,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,2024-01-06,2024,1,2024-02-26,986,8.5
AI00170,Data Engineer,145355,High,Fully Remote,Ex,Ct,Canada,Canada,Deeptech Ventures,S,100,Usd,Not Provided,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,2024,8,2024-09-12,685,9.6
AI00171,Deep Learning Engineer,183484,High,Fully Remote,Ex,Ft,Singapore,Singapore,Autonomous Tech,S,100,Usd,Not Provided,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,2024-11-20,2024,11,2025-01-01,834,7.7
AI00172,Ai Product Manager,111997,High,Fully Remote,Mi,Ct,Singapore,Singapore,Neural Networks Co,L,100,Usd,Not Provided,"PyTorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,Technology,2025-03-15,2025,3,2025-04-14,1535,6.6
AI00173,Ai Specialist,214195,High,Fully Remote,Ex,Pt,United Kingdom,Sweden,Smart Analytics,M,100,Gbp,Not Provided,"Tableau, GCP, Python",Bachelor,19,Manufacturing,2025-03-13,2025,3,2025-04-11,1254,5.2
AI00174,Ai Software Engineer,93211,Mid,Hybrid,Se,Pt,India,United Kingdom,Machine Intelligence Group,M,50,Usd,Not Provided,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,2025-01-08,2025,1,2025-02-03,1474,9.3
AI00175,Deep Learning Engineer,82209,Mid,Fully Remote,En,Pt,Germany,Germany,Smart Analytics,L,100,Eur,Not Provided,"Statistics, TensorFlow, Python",Master,1,Transportation,2024-11-09,2024,11,2024-12-23,859,7.0
AI00176,Ai Software Engineer,149669,High,Hybrid,Se,Pt,Germany,Germany,Predictive Systems,M,50,Eur,Not Provided,"Scala, Hadoop, Azure",Associate,9,Retail,2024-11-01,2024,11,2024-11-23,2291,6.2
AI00177,Ai Software Engineer,56825,Mid,Hybrid,Mi,Pt,China,China,Ai Innovations,M,50,Usd,Not Provided,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,Government,2024-07-11,2024,7,2024-08-02,2301,9.5
AI00178,Research Scientist,131635,High,Hybrid,Mi,Ft,Denmark,Denmark,Techcorp Inc,L,50,Usd,Not Provided,"Kubernetes, Git, GCP, NLP",PhD,2,Manufacturing,2024-03-10,2024,3,2024-04-16,715,8.2
AI00179,Nlp Engineer,163843,High,Hybrid,Se,Fl,Norway,Norway,Algorithmic Solutions,L,50,Usd,Not Provided,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,Telecommunications,2024-09-20,2024,9,2024-10-23,1723,8.5
AI00180,Ai Consultant,73281,Mid,On-site,Mi,Ct,India,India,Cloud Ai Solutions,L,0,Usd,Not Provided,"Deep Learning, Azure, Python",Bachelor,2,Technology,2025-01-28,2025,1,2025-02-21,1753,5.5
AI00181,Principal Data Scientist,51907,Mid,Hybrid,Mi,Ct,South Korea,South Korea,Datavision Ltd,M,50,Usd,Not Provided,"Statistics, AWS, Java, PyTorch",Associate,3,Technology,2024-10-07,2024,10,2024-12-06,1290,8.3
AI00182,Nlp Engineer,178240,High,Hybrid,Ex,Fl,Netherlands,Netherlands,Autonomous Tech,S,50,Eur,Not Provided,"Python, Spark, TensorFlow",Bachelor,12,Real Estate,2024-06-01,2024,6,2024-07-15,2461,8.5
AI00183,Machine Learning Researcher,83226,Mid,On-site,Se,Ft,Ireland,Israel,Advanced Robotics,S,0,Usd,Not Provided,"SQL, Docker, Linux, GCP",Master,7,Technology,2024-11-19,2024,11,2025-01-02,1227,7.9
AI00184,Ai Product Manager,46995,Low,Fully Remote,En,Ft,Austria,Austria,Datavision Ltd,S,100,Usd,Not Provided,"PyTorch, NLP, MLOps, Azure",Master,1,Finance,2024-07-07,2024,7,2024-08-01,1212,5.9
AI00185,Ai Research Scientist,275296,High,On-site,Ex,Ft,Switzerland,Switzerland,Datavision Ltd,L,0,Usd,Not Provided,"Docker, Azure, NLP",Associate,14,Transportation,2024-02-06,2024,2,2024-03-14,1483,7.0
AI00186,Deep Learning Engineer,300422,High,Fully Remote,Ex,Pt,Denmark,India,Machine Intelligence Group,M,100,Usd,Not Provided,"Python, TensorFlow, R",Bachelor,11,Education,2024-09-30,2024,9,2024-11-18,2385,9.9
AI00187,Ai Product Manager,116704,High,Fully Remote,Mi,Ct,Canada,Canada,Autonomous Tech,L,100,Usd,Not Provided,"SQL, PyTorch, NLP, Data Visualization",Bachelor,2,Finance,2024-03-30,2024,3,2024-04-15,1540,9.8
AI00188,Ai Specialist,98422,Mid,On-site,En,Pt,United States,United States,Cloud Ai Solutions,L,0,Usd,Not Provided,"Java, Python, Mathematics",PhD,0,Transportation,2024-05-23,2024,5,2024-07-07,673,9.4
AI00189,Machine Learning Researcher,210249,High,Fully Remote,Ex,Pt,Norway,Singapore,Machine Intelligence Group,M,100,Usd,Not Provided,"Mathematics, Docker, Deep Learning",Master,15,Gaming,2024-12-20,2024,12,2025-02-15,1219,6.4
AI00190,Nlp Engineer,67708,Mid,On-site,Mi,Fl,South Korea,France,Algorithmic Solutions,S,0,Usd,Not Provided,"NLP, R, Scala, Computer Vision, Azure",Master,3,Manufacturing,2024-06-10,2024,6,2024-07-20,1393,7.6
AI00191,Data Engineer,95796,Mid,Fully Remote,Ex,Fl,Austria,Austria,Advanced Robotics,S,100,Usd,Not Provided,"Python, TensorFlow, Scala, AWS",Master,13,Consulting,2024-10-15,2024,10,2024-12-25,1933,5.8
AI00192,Head Of Ai,229098,High,Hybrid,Ex,Pt,Denmark,China,Predictive Systems,L,50,Usd,Not Provided,"PyTorch, SQL, Kubernetes, Git, Java",Master,17,Government,2024-02-01,2024,2,2024-03-25,2004,8.5
AI00193,Ml Ops Engineer,134300,High,Hybrid,Ex,Ct,Ireland,Ireland,Predictive Systems,S,50,Usd,Not Provided,"Java, Python, Deep Learning, Statistics",Master,11,Education,2024-07-14,2024,7,2024-09-16,2111,5.0
AI00194,Ai Specialist,74408,Mid,Fully Remote,En,Ct,Australia,Norway,Machine Intelligence Group,M,100,Usd,Not Provided,"TensorFlow, Docker, R, NLP, Java",Associate,1,Automotive,2024-08-07,2024,8,2024-09-24,1036,7.9
AI00195,Ai Architect,201971,High,On-site,Ex,Ft,Netherlands,Australia,Future Systems,M,0,Eur,Not Provided,"Java, Scala, Tableau",PhD,13,Technology,2024-07-17,2024,7,2024-09-11,991,6.8
AI00196,Ai Software Engineer,180764,High,Fully Remote,Ex,Ct,France,France,Ai Innovations,S,100,Eur,Not Provided,"GCP, TensorFlow, Data Visualization",Master,17,Gaming,2025-02-17,2025,2,2025-03-16,1244,7.6
AI00197,Principal Data Scientist,49644,Low,Fully Remote,En,Ct,China,Canada,Future Systems,L,100,Usd,Not Provided,"Linux, PyTorch, TensorFlow, Azure, Python",Bachelor,0,Finance,2025-02-15,2025,2,2025-03-26,2266,5.5
AI00198,Ai Product Manager,89115,Mid,Hybrid,Se,Ct,South Korea,South Korea,Neural Networks Co,M,50,Usd,Not Provided,"MLOps, Python, Linux, NLP",Master,7,Energy,2025-03-22,2025,3,2025-05-19,684,6.3
AI00199,Ai Software Engineer,38540,Low,On-site,En,Pt,Austria,Austria,Smart Analytics,S,0,Usd,Not Provided,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,2025-01-29,2025,1,2025-02-27,2144,7.6
AI00200,Ai Product Manager,180252,High,Hybrid,Se,Ft,United States,United States,Future Systems,L,50,Usd,Not Provided,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,2024-02-14,2024,2,2024-04-07,1711,6.3
AI00201,Robotics Engineer,56585,Mid,On-site,En,Ft,Netherlands,Netherlands,Cloud Ai Solutions,S,0,Eur,Not Provided,"MLOps, Java, AWS, NLP, PyTorch",Master,1,Gaming,2024-10-25,2024,10,2024-11-13,1647,6.1
AI00202,Ai Specialist,103942,High,On-site,Se,Fl,Sweden,Sweden,Smart Analytics,M,0,Usd,Not Provided,"Statistics, Python, TensorFlow",PhD,5,Education,2025-02-07,2025,2,2025-03-06,1636,5.5
AI00203,Autonomous Systems Engineer,176009,High,Hybrid,Se,Fl,United Kingdom,United Kingdom,Quantum Computing Inc,L,50,Gbp,Not Provided,"PyTorch, SQL, TensorFlow, Git, Azure",Bachelor,9,Automotive,2024-02-25,2024,2,2024-03-31,2270,6.6
AI00204,Ai Specialist,59056,Mid,Hybrid,Mi,Ct,Ireland,Ireland,Predictive Systems,M,50,Usd,Not Provided,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,2024-08-23,2024,8,2024-10-18,2262,6.0
AI00205,Ai Consultant,76940,Mid,On-site,Mi,Ft,Austria,Austria,Cognitive Computing,M,0,Usd,Not Provided,"AWS, Scala, Docker",Associate,3,Transportation,2025-03-29,2025,3,2025-05-31,1948,7.5
AI00206,Machine Learning Engineer,110341,High,On-site,Se,Ct,United Kingdom,Canada,Smart Analytics,M,0,Gbp,Not Provided,"Spark, Kubernetes, Mathematics",PhD,7,Retail,2025-03-20,2025,3,2025-05-08,2231,5.6
AI00207,Data Scientist,102922,High,On-site,Mi,Fl,United Kingdom,United Kingdom,Digital Transformation Llc,L,0,Gbp,Not Provided,"Python, SQL, Git",Associate,4,Government,2024-06-14,2024,6,2024-07-05,773,7.4
AI00208,Machine Learning Researcher,44130,Low,On-site,En,Ft,Japan,Switzerland,Datavision Ltd,S,0,Usd,Not Provided,"Python, GCP, Docker, Git, Java",Master,0,Technology,2024-11-22,2024,11,2024-12-20,2330,8.7
AI00209,Data Engineer,128112,High,Fully Remote,Se,Ct,Singapore,Singapore,Quantum Computing Inc,L,100,Usd,Not Provided,"Mathematics, Hadoop, Tableau",Associate,5,Telecommunications,2024-11-26,2024,11,2025-01-20,2129,9.3
AI00210,Data Analyst,48892,Low,Fully Remote,En,Ct,France,Ireland,Datavision Ltd,M,100,Eur,Not Provided,"Linux, Python, NLP",Bachelor,0,Consulting,2024-10-08,2024,10,2024-12-09,2296,6.6
AI00211,Research Scientist,127478,High,Hybrid,Mi,Ct,United Kingdom,United Kingdom,Datavision Ltd,L,50,Gbp,Not Provided,"Java, Docker, Hadoop",Master,4,Transportation,2025-03-26,2025,3,2025-04-29,2495,7.8
AI00212,Ai Research Scientist,100524,High,On-site,Se,Fl,Finland,Finland,Techcorp Inc,M,0,Usd,Not Provided,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,2024,3,2024-05-25,1274,5.6
AI00213,Deep Learning Engineer,45429,Low,On-site,En,Ft,Japan,Netherlands,Algorithmic Solutions,L,0,Usd,Not Provided,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,2024-09-14,2024,9,2024-09-30,1854,6.8
AI00214,Ml Ops Engineer,62262,Mid,Fully Remote,Mi,Ft,Austria,France,Ai Innovations,L,100,Usd,Not Provided,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,2025,3,2025-04-07,1358,9.4
AI00215,Ai Specialist,68595,Mid,Hybrid,Mi,Ft,China,China,Machine Intelligence Group,S,50,Usd,Not Provided,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,2024-01-30,2024,1,2024-02-29,1954,7.5
AI00216,Ai Software Engineer,301038,High,Hybrid,Ex,Pt,Norway,Norway,Cognitive Computing,M,50,Usd,Not Provided,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,2025-04-15,2025,4,2025-05-13,1248,5.5
AI00217,Robotics Engineer,46253,Low,On-site,En,Ct,China,China,Datavision Ltd,M,0,Usd,Not Provided,"MLOps, Data Visualization, Git, TensorFlow, Hadoop",Associate,1,Government,2025-04-15,2025,4,2025-05-30,854,7.9
AI00218,Nlp Engineer,59644,Mid,On-site,En,Pt,Australia,Australia,Future Systems,M,0,Usd,Not Provided,"R, Docker, GCP, Java",Associate,0,Consulting,2024-04-20,2024,4,2024-05-27,646,8.7
AI00219,Principal Data Scientist,53960,Mid,On-site,Mi,Pt,Finland,Finland,Digital Transformation Llc,M,0,Usd,Not Provided,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,2024-07-15,2024,7,2024-08-16,1401,9.7
